CODE,NAME
61621,с. Радуловци
61635,с. Радунци
61649,с. Раевци
61652,с. Разбоище
61666,с. Разбойна
61676,с. Разбойна
61697,с. Развигорово
61707,с. Разград
61710,гр. Разград
61724,с. Раздел
61738,с. Раздел
61741,с. Разделна
61755,с. Разделна
61769,с. Разделци
61772,с. Раздол
61791,с. Княжевско
61807,с. Разлив
61813,гр. Разлог
61830,с. Разсоха
61844,с. Райкова могила
61861,с. Райковци
61875,с. Райнино
61889,с. Райново
61892,с. Райновци
61902,с. Райновци
61916,с. Райнушковци
61922,с. Райово
61933,с. Ракево
61947,с. Ракиловци
61950,с. Ракита
61964,с. Ракита
61978,с. Ракитна
61995,с. Ракитница
62004,гр. Ракитово
62013,с. Раклиново
62027,с. Раклица
62044,с. Раковица
62058,с. Раково
62061,с. Раково
62075,гр. Раковски
62089,с. Раковски
62092,с. Раковски
62102,с. Раковсково
62116,с. Ралево
62120,с. Ралевци
62133,с. Ралиновци
62147,с. Ралица
62164,с. Ралица
62178,с. Раличево
62181,с. Раненци
62195,с. Рани лист
62205,с. Рани луг
62219,с. Расник
62222,с. Расово
62236,с. Растник
62245,с. Раховци
62253,с. Рачевци
62267,с. Рачовци
62270,с. Рашевци
62284,с. Рашка Гращица
62298,с. Рашково
62308,с. Рашовите
62311,с. Рашовица
62325,с. Раювци
62339,с. Раяновци
62342,с. Раяновци
62356,с. Раянци
62360,с. Ребревци
62373,с. Ребро
62387,с. Реброво
62390,с. Ребърково
62400,с. Редешковци
62414,с. Редина
62428,с. Режинци
62431,с. Резач
62445,с. Резбарци
62459,с. Резово
62462,с. Река
62476,с. Рекичка
62486,с. Рельово
62493,с. Репляна
62503,с. Реселец
62517,с. Ресен
62520,с. Ресилово
62534,с. Речани
62548,с. Речица
62565,с. Реяновци
62579,с. Рибарица
62582,с. Рибарица
62596,с. Рибен
62606,с. Рибен дол
62617,с. Рибино
62623,с. Рибник
62637,с. Рибница
62640,с. Рибново
62654,с. Ридино
62668,с. Ридово
62671,гр. Рила
62685,ман. Рилски манастир
62699,с. Рилци
62712,с. Рисиманово
62726,с. Ритя
62732,с. Риш
62757,с. Робово
62760,с. Ровина
62774,с. Рогач
62788,с. Рогачево
62791,с. Роглец
62801,с. Рогозари
62815,с. Рогозен
62829,с. Рогозина
62832,с. Рогозиново
62846,с. Рогозче
62858,с. Рогош
62877,с. Родина
62880,с. Родопи
62894,с. Родопско
62904,с. Рожден
62918,с. Рожен
62921,с. Роза
62935,с. Розино
62949,с. Розино
62966,с. Розовец
62973,с. Розово
62983,с. Розово
62997,гр. Роман
63001,с. Ропот
63015,с. Атия
63029,с. Росен
63032,с. Росен
63046,с. Росен
63055,с. Росеново
63063,с. Росеново
63077,с. Росина
63080,с. Росица
63094,с. Росица
63104,с. Росица
63118,с. Росно
63121,с. Росоман
63135,с. Рояк
63149,с. Лозен
63152,с. Рударци
63166,с. Рудина
63170,с. Рудина
63197,с. Рудник
63207,гр. Рудозем
63210,с. Руевци
63224,с. Руен
63238,с. Руен
63241,с. Руец
63255,с. Ружинци
63269,с. Ружица
63272,с. Ружица
63286,с. Руйно
63296,с. Руйчовци
63301,с. Руманя
63313,с. Румелия
63327,с. Румянцево
63330,с. Руня
63344,с. Рупките
63358,с. Рупци
63361,с. Рупци
63375,с. Рупча
63392,с. Русалина
63402,с. Русалско
63416,с. Русаля
63427,гр. Русе
63447,с. Русиновци
63450,с. Руска Бела
63464,с. Русковци
63478,с. Русокастро
63481,с. Рустан
63495,с. Руховци
63505,с. Ручей
63519,с. Ръжавец
63522,с. Ръжана
63536,с. Раждавица
63542,с. Ръждак
63553,с. Ръжево
63567,с. Ръжево Конаре
63570,с. Ръжена
63584,с. Ръженово
63598,с. Ръжица
63608,с. Ръсово
63611,с. Рът
63639,с. Рътлина
63668,с. Ряхово
63673,с. Ряховците
63687,с. Рохлева
63690,с. Рязковци
63700,с. Ракитница
63714,с. Рожденско
65019,с. Сава
65022,с. Савин
65036,с. Савино
65047,с. Савойски
65067,с. Садина
65070,с. Садовец
65084,с. Садовик
65098,с. Садовица
65108,с. Садово
65111,с. Садово
65125,с. Садово
65139,гр. Садово
65142,с. Сажденик
65156,с. Сакарци
65162,с. Саласука
65173,с. Салаш
65187,с. Салманово
65190,с. Самовила
65200,с. Самоводене
65214,с. Самодива
65228,с. Самокитка
65231,гр. Самоков
65245,с. Самораново
65259,с. Самотино
65262,с. Самсиите
65276,с. Самуил
65288,с. Самуилова крепост
65293,с. Самуилово
65303,с. Самуилово
65317,с. Самуилово
65320,с. Санадиново
65334,гр. Сандански
65348,с. Сандрово
65351,с. Сан-Стефано
65365,гр. Сапарева баня
65379,с. Сапарево
65396,с. Сараево
65406,с. Саранско
65419,с. Саранци
65437,с. Сарая
65440,с. Сатовча
65454,с. Сбор
65468,с. Сбор
65471,с. Петко Каравелово
65485,с. Сборино
65499,с. Сборище
65509,с. Сваленик
65512,с. Сватбаре
65526,с. Свежен
65534,с. Света Петка
65543,с. Свети Никола
65557,с. Светлен
65560,с. Светлина
65574,с. Светлина
65588,с. Светлина
65591,с. Светля
65601,с. Световрачене
65615,с. Светослав
65629,с. Светослав
65632,с. Светославци
65646,с. Светулка
65650,с. Свещари
65663,с. Свидня
65677,гр. Свиленград
65680,с. Свинарски дол
65704,с. Свирачи
65721,с. Свирково
65735,с. Свирци
65752,с. Свирчово
65766,гр. Свищов
65783,с. Свобода
65797,с. Свобода
65807,с. Свобода
65810,с. Свобода
65824,с. Свобода
65838,с. Свободен
65841,с. Свободиново
65855,с. Свободица
65869,гр. Своге
65872,с. Своде
65886,с. Севар
65890,с. Севдалина
65906,с. Северняк
65913,с. Северци
65927,гр. Севлиево
65930,с. Седелец
65944,с. Седефче
65958,с. Седларево
65961,с. Седлари
65975,с. Седловина
65989,с. Седянковци
65992,с. Сейдол
66007,с. Сейковци
66010,с. Сеймените
66024,с. Секирка
66038,с. Секулово
66041,с. Селиминово
66055,с. Селище
66069,с. Селище
66072,с. Селищен дол
66086,с. Селска поляна
66103,с. Селце
66113,с. Селце
66127,с. Селци
66130,с. Селча
66144,с. Селянин
66158,с. Семерджиево
66161,с. Семерджиите
66175,с. Семерци
66189,с. Семковци
66202,с. Семчиново
66216,с. Сенник
66229,гр. Сеново
66233,с. Сеноклас
66247,с. Сенокос
66250,с. Сенокос
66264,гр. Септември
66278,с. Септемврийци
66281,с. Септемврийци
66295,с. Сеслав
66319,с. Сестримо
66322,с. Богородица
66336,с. Сестринско
66344,с. Сечен камък
66353,с. Сечище
66370,с. Сива река
66384,с. Сивино
66398,с. Сив кладенец
66408,с. Сигмен
66411,с. Силен
66425,гр. Силистра
66439,с. Симеоновец
66442,с. Цар Симеоново
66456,с. Симеоново
66460,гр. Симитли
66473,с. Синаговци
66487,с. Синапово
66490,с. Синдел
66500,с. Синделци
66528,с. Синеморец
66531,с. Сини вир
66545,с. Синигер
66559,с. Синитово
66562,с. Синчец
66576,с. Синьо бърдо
66585,с. Синьо камене
66593,с. Синя вода
66603,с. Сипей
66617,с. Сираково
66620,с. Сираково
66634,с. Сираково
66648,с. Сирищник
66651,с. Ситово
66665,с. Ситово
66679,с. Ситово
66682,с. Скала
66696,с. Скала
66706,с. Скалак
66716,с. Скалак
66723,с. Скалина
66737,с. Скалица
66740,с. Скалище
66754,с. Скална глава
66768,с. Скалско
66771,с. Скандалото
66785,с. Склаве
66799,с. Скобелево
66809,с. Скобелево
66812,с. Скобелево
66826,с. Скобелево
66831,с. Скобелево
66843,с. Скомля
66857,с. Скорците
66860,с. Скравена
66874,с. Скребатно
66888,с. Скрино
66891,с. Скриняно
66901,с. Скрът
66915,с. Скутаре
66929,с. Скърбино
66932,с. Славеево
66946,с. Славеево
66957,с. Славейно
66963,с. Славейково
66977,с. Славейково
66980,с. Славейково
67009,с. Славовица
67012,с. Славовица
67043,с. Славотин
67057,с. Славщица
67060,с. Славяни
67074,с. Славянин
67088,гр. Славяново
67091,с. Славяново
67101,с. Славяново
67115,с. Славянци
67129,с. Сладка вода
67132,с. Сладкодум
67146,с. Сладун
67154,с. Сладък кладенец
67163,с. Слаковци
67177,с. Сламино
67180,с. Слана бара
67194,с. Сланотрън
67218,с. Слатина
67221,с. Слатина
67235,с. Слатина
67249,с. Слатина
67252,с. Слатино
67266,с. Слатино
67270,с. Слащен
67283,с. Сливак
67297,с. Сливарка
67307,с. Сливарово
67310,с. Сливата
67324,с. Сливек
67338,гр. Сливен
67341,с. Сливито
67355,с. Сливка
67369,с. Сливница
67372,гр. Сливница
67386,с. Сливовик
67395,с. Сливовица
67400,с. Сливовник
67413,с. Сливово
67427,с. Сливово
67430,с. Сливово
67444,гр. Сливо поле
67458,с. Слишовци
67461,с. Слокощица
67475,с. Сломер
67489,с. Слънчево
67492,с. Слънчовец
67502,с. Слънчоглед
67516,с. Смилец
67526,с. Смилец
67533,с. Смиловци
67547,с. Смилян
67550,с. Смин
67564,с. Смирненски
67578,с. Смирненски
67581,с. Смирненци
67595,с. Смиров дол
67619,с. Смоличано
67622,с. Смолница
67636,с. Смолско
67641,с. Смолча
67653,гр. Смолян
67667,с. Смоляновци
67670,с. Смочан
67698,с. Смочево
67708,гр. Смядово
67725,с. Снежа
67739,с. Снежина
67742,с. Снежинка
67756,с. Сноп
67767,с. Снягово
67773,с. Снягово
67787,с. Совата
67790,с. Соволяно
67800,гр. Созопол
67828,с. Сокол
67831,с. Сокол
67845,с. Соколаре
67859,с. Соколарци
67862,с. Соколенци
67876,с. Соколец
67882,с. Соколино
67893,с. Соколите
67903,с. Соколица
67917,с. Соколник
67920,с. Соколово
67934,с. Соколово
67948,с. Соколово
67951,с. Соколово
67965,с. Соколовци
67979,с. Соколско
67982,с. Соколяне
67996,с. Солари
68000,с. Солища
68014,с. Солище
68028,с. Солник
68045,с. Сомовит
68059,с. Сопица
68062,с. Сопово
68076,с. Сопот
68080,гр. Сопот
68093,с. Сопотот
68103,с. Полковник Иваново
68117,с. Сотиря
68120,с. Софийци
68134,гр. София
68148,с. Софрониево
68165,с. Спанци
68179,с. Спанчевци
68182,с. Спасово
68196,с. Спасово
68210,с. Спасовци
68223,с. Спатово
68237,с. Спахиево
68240,с. Сполука
68254,с. Срацимир
68268,с. Срацимирово
68271,с. Сребриново
68299,с. Сребърна
68309,с. Средец
68312,с. Средец
68326,с. Средина
68336,с. Срединка
68357,с. Средище
68388,с. Средковец
68401,с. Средна махала
68415,с. Среднево
68429,с. Средни колиби
68432,с. Средни рът
68446,с. Средногорово
68451,с. Средногорци
68463,с. Средно градище
68480,с. Средно село
68494,с. Средно село
68504,с. Средня
68518,с. Средогрив
68521,с. Средок
68535,с. Средорек
68549,с. Средорек
68552,с. Средоселци
68566,с. Средска
68577,с. Средско
68583,с. Срем
68597,с. Срънско
68607,с. Ставерци
68610,с. Стаевци
68624,с. Стайновци
68638,с. Стайчин дол
68641,с. Стайчовци
68655,с. Стакевци
68669,с. Сталево
68672,с. Сталийска махала
68692,с. Стамболийски
68708,с. Стамболово
68713,с. Стамболово
68727,с. Стамболово
68730,с. Хан Аспарухово
68744,с. Стан
68758,с. Станево
68761,с. Станец
68775,с. Станинци
68789,гр. Дупница
68792,с. Логодаж
68802,с. Становец
68816,с. Станча
68823,с. Станчов хан
68833,с. Станьовци
68847,с. Станянци
68850,гр. Стара Загора
68864,с. Стара река
68878,с. Стара река
68881,с. Стара речка
68895,с. Старейшино
68919,с. Старилковци
68936,с. Стари чал
68953,с. Старово
68967,с. Старо Железаре
68970,с. Старозагорски бани
68984,с. Старо място
68998,с. Старо Оряхово
69002,с. Старопатица
69016,с. Старосел
69020,с. Староселец
69047,с. Старо селище
69050,с. Старо село
69064,с. Старо село
69078,с. Старо село
69081,с. Старо село
69095,с. Староселци
69105,с. Старцево
69119,с. Старчево
69122,с. Стар читак
69136,с. Старчище
69146,с. Стеврек
69153,с. Стежерово
69167,с. Стенско
69170,с. Стефан Караджа
69184,с. Стефан Караджа
69198,с. Стефан Караджа
69208,с. Стефан Караджово
69211,с. Стефаново
69225,с. Стефаново
69239,с. Стефаново
69242,с. Стефаново
69256,с. Стикъл
69261,с. Стоб
69273,с. Стоево
69287,с. Стоевци
69290,с. Стожа
69300,с. Стожер
69314,с. Стоил войвода
69328,с. Стоилово
69345,с. Стойките
69359,с. Стойково
69376,с. Стойново
69393,с. Стойчевци
69403,с. Стойчовци
69417,с. Стоките
69420,с. Столетово
69434,с. Столетово
69448,с. Столник
69451,с. Столът
69465,с. Стоманево
69479,с. Стоманеците
69482,с. Стоманци
69496,с. Стоян-Заимово
69506,с. Стоян Михайловски
69518,с. Стояново
69523,с. Радювене
69537,с. Стояново
69540,с. Стояновци
69554,с. Стояновци
69571,с. Страдалово
69585,с. Стража
69599,с. Стража
69609,с. Стражата
69612,с. Стражевци
69633,гр. Стражица
69643,с. Стражица
69657,с. Стражница
69660,гр. Стралджа
69674,с. Странджа
69688,с. Странджево
69691,с. Странско
69701,с. Страхил
69715,с. Страхил войвода
69729,с. Страхилица
69732,с. Страхилово
69746,с. Страцин
69759,с. Страшимир
69763,с. Страшимирово
69777,с. Стрезимировци
69780,с. Стрелец
69794,с. Стрелец
69804,с. Стрелково
69818,с. Стрелци
69821,с. Стрелци
69835,гр. Стрелча
69849,с. Стремово
69852,с. Стремци
69866,с. Стрижба
69874,с. Строево
69883,с. Стройно
69897,с. Стройновци
69910,с. Струиндол
69924,с. Струино
69938,с. Струма
69941,с. Струмешница
69969,с. Струмяни
69972,с. Струпец
69986,с. Струпец
69990,с. Струя
70007,с. Стръмци
70010,с. Стряма
70024,с. Стубел
70038,с. Студена
70041,с. Студена
70055,с. Студена
70069,с. Студенец
70072,с. Студенец
70086,с. Студен извор
70099,с. Студеница
70104,с. Студен кладенец
70113,с. Студено буче
70127,с. Стъргел
70130,с. Стърмен
70158,с. Стърница
70175,гр. Суворово
70189,с. Сугарево
70202,с. Сулица
70216,с. Султани
70220,с. Царевци
70233,с. Сумер
70247,гр. Сунгурларе
70250,с. Сусам
70264,с. Суха река
70278,с. Суха река
70281,с. Сухаче
70295,гр. Сухиндол
70319,с. Сухово
70322,с. Суходол
70336,с. Суходол
70353,с. Сухозем
70367,с. Сухолоевци
70370,с. Сухострел
70384,с. Сушево
70398,с. Сушина
70408,с. Сушица
70411,с. Сушица
70439,с. Събковци
70442,с. Съботковци
70456,с. Събрано
70473,с. Съдиево
70487,с. Съдиево
70490,с. Съдийско поле
70500,с. Старо село
70514,с. Съединение
70528,гр. Съединение
70531,с. Съединение
70545,с. Съединение
70559,с. Сърнак
70562,с. Сърневец
70576,с. Сърнево
70586,с. Сърнево
70593,с. Сърнегор
70603,с. Сърненци
70617,с. Сърнец
70620,с. Сърнино
70634,с. Сърнино
70648,гр. Сърница
70651,с. Сърница
70665,с. Сърпово
70679,с. Сърцево
70682,с. Сяново
70696,с. Сяровци
70706,с. Сярци
70723,с. Селановци
70737,с. Сини връх
70768,с. Стойковци
70771,с. Седларци
70785,с. Сенце
70799,с. Селище
70809,с. Сипец
70812,с. Сливенци
70860,с. Стражец
72014,с. Табан
72028,с. Табачка
72031,с. Табашка
72045,с. Таваличево
72059,с. Вълчаново
72062,с. Таймище
72076,с. Тамарино
72080,с. Смолник
72093,с. Татарево
72103,с. Татарево
72117,с. Татари
72120,с. Татково
72134,с. Татул
72148,с. Твърдинци
72151,с. Твърдица
72165,гр. Твърдица
72179,с. Твърдица
72182,с. Текето
72196,с. Телериг
72206,с. Телиш
72211,с. Телчарка
72223,гр. Батановци
72237,с. Теменуга
72240,с. Тенево
72254,с. Тепава
72268,с. Теплен
72271,гр. Тервел
72285,с. Тервел
72299,с. Терзийско
72309,с. Терзийско
72312,с. Терзиите
72337,с. Тертер
72343,гр. Тетевен
72357,с. Тетово
72360,с. Тешел
72374,с. Тешово
72391,с. Тикале
72401,с. Тимарево
72429,с. Тинтява
72432,с. Типченица
72446,с. Титевци
72452,с. Тиховец
72463,с. Тихомир
72477,с. Тихомирово
72480,с. Тича
72494,с. Тишаново
72504,с. Тишевица
72518,с. Тияновци
72521,с. Тлачене
72535,с. Тодореците
72549,с. Тодор Икономово
72552,с. Тодоричене
72566,с. Тодорово
72578,с. Тодорово
72583,с. Тодоровци
72597,с. Тодоровци
72607,с. Тодювци
72610,с. Токачка
72624,гр. Добрич
72638,с. Толовица
72641,с. Томбето
72655,с. Томпсън
72669,с. Томчевци
72672,с. Тонско дабе
72693,с. Топола
72709,с. Тополи
72713,с. Тополи дол
72727,с. Тополица
72730,с. Тополка
72744,с. Тополница
72758,с. Тополница
72761,гр. Тополовград
72775,с. Тополовец
72789,с. Тополово
72792,с. Тополово
72802,с. Тополчане
72816,с. Тополчане
72824,с. Тополяне
72833,с. Топузево
72847,с. Топузи
72850,с. Топчии
72864,с. Топчийско
72878,с. Торбалъжите
72881,с. Тотлебен
72895,с. Точилари
72919,с. Тошевци
72922,с. Траве
72936,с. Травник
72940,с. Трайково
72953,с. Тракиец
72967,с. Тракийци
72970,с. Тракия
72998,с. Трапесковци
73002,с. Трапище
73016,с. Трапоклово
73033,с. Требище
73047,с. Трекляно
73050,с. Трем
73078,с. Трескавец
73081,с. Триводици
73095,с. Тригорци
73105,с. Триград
73119,с. Три кладенци
73122,с. Трилистник
73136,с. Три могили
73147,с. Три могили
73167,с. Трифоново
73170,с. Троица
73184,с. Тросково
73198,гр. Троян
73208,с. Троян
73211,с. Трояново
73225,с. Трояново
73242,с. Труд
73256,с. Трудовец
73262,с. Тръбач
73273,гр. Трън
73287,с. Трънак
73290,с. Трънито
73300,с. Тръница
73314,с. Трънково
73328,с. Трънково
73331,с. Трънковци
73345,с. Трънчовица
73359,гр. Тръстеник
73362,с. Тръстеник
73376,с. Тръстика
73388,с. Тръстиково
73393,с. Тръстиково
73403,гр. Трявна
73417,с. Туден
73420,с. Тулово
73434,с. Тумбалово
73448,с. Тумбевци
73451,с. Турия
73465,с. Туркинча
73479,с. Туроковци
73482,с. Турян
73496,гр. Тутракан
73506,с. Тутраканци
73519,с. Туховища
73523,с. Тученица
73537,с. Тушовица
73540,с. Тъжа
73554,с. Тъкач
73568,с. Тънки рът
73571,с. Тънково
73585,с. Тънково
73599,с. Тънкото
73609,с. Тъпчилещово
73612,с. Търговище
73626,гр. Търговище
73634,с. Търкашени
73643,с. Търнава
73657,с. Търнава
73660,с. Търнак
73674,с. Търнене
73688,с. Търничени
73691,с. Търновлаг
73701,с. Търновца
73715,с. Търновци
73729,с. Търновци
73732,с. Търносливка
73746,с. Търняне
73750,с. Търсино
73763,с. Търхово
73777,с. Търън
73780,с. Тюленово
73794,с. Тюркмен
73804,с. Тютюнче
73818,с. Тянево
73821,с. Тянево
73883,с. Тънка бара
73897,с. Търна
73924,с. Тополовец
75013,с. Угледно
75023,с. Углярци
75037,с. Угорелец
75040,с. Угорялковци
75054,гр. Угърчин
75068,с. Узово
75085,с. Узунджово
75099,с. Узуните
75112,с. Умаревци
75139,с. Урвата
75143,с. Уровене
75157,с. Уручевци
75174,с. Усойка
75188,с. Устина
75191,с. Устрем
75201,с. Устрен
75215,с. Ухловица
75229,с. Ушевци
75232,с. Уши
75246,с. Ушинци
75254,с. Узуново
76025,с. Фазаново
76039,с. Факия
76042,с. Фатово
76056,с. Велислав
76064,с. Фелдфебел Денково
76073,с. Филаретово
76087,с. Върбица
76090,с. Филипово
76100,с. Филипово
76114,с. Филиповци
76145,с. Флорентин
76159,с. Фотиново
76162,с. Фотиново
76180,с. Фролош
76193,с. Фурен
76203,с. Фъргово
76217,с. Фърговци
76220,с. Фъревци
76234,с. Фъртуни
77013,с. Хаджидимитрово
77027,с. Хаджидимитрово
77030,с. Хаджидимитрово
77044,с. Хаджи Димитър
77058,гр. Хаджидимово
77061,с. Хаджиево
77089,с. Хаджиите
77092,с. Хаджийско
77102,с. Хайредин
77116,с. Брезен
77120,с. Халваджийско
77150,с. Ханово
77164,с. Харачерите
77178,с. Харваловци
77181,гр. Харманли
77195,гр. Хасково
77205,с. Хасовица
77219,с. Хвойна
77222,с. Хвостяне
77236,с. Хвърчил
77246,с. Хераково
77253,с. Хирево
77267,с. Хисар
77270,гр. Хисаря
77284,с. Хитово
77308,гр. Цар Калоян
77311,с. Хлевене
77325,с. Хлябово
77339,с. Ходжовци
77342,с. Хотанца
77356,с. Хотница
77361,с. Хотово
77373,с. Храбрино
77387,с. Храброво
77390,с. Храброво
77400,с. Храбърско
77414,с. Храсна
77428,с. Храстово
77431,с. Християново
77445,с. Христовци
77459,с. Христовци
77462,с. Христо Даново
77476,с. Хрищени
77487,с. Хромица
77493,с. Хубавене
77517,с. Хума
77520,с. Хухла
77534,с. Хъневци
77548,с. Хърлец
77565,с. Хърсово
77579,с. Хърсово
77582,с. Хърсово
77596,с. Горно Краище
78015,с. Цаконица
78029,с. Цалапица
78032,с. Цани Гинчево
78046,с. Цапарево
78056,с. Цар Асен
78063,с. Цар Асен
78077,с. Цар Асен
78080,с. Царацово
78094,с. Царева поляна
78104,с. Царев брод
78118,с. Царев дол
78121,с. Царевец
78135,с. Царевец
78149,с. Царевец
78152,с. Царевец
78166,с. Царевци
78171,с. Царимир
78183,с. Царино
78197,с. Царичина
78207,с. Цар Калоян
78210,с. Хан Крум
78224,с. Цар-Петрово
78238,с. Цар Самуил
78241,с. Цацаровци
78255,с. Цацаровци
78269,с. Цвеклювци
78272,с. Цветино
78286,с. Цветкова бара
78297,с. Цветница
78302,с. Цвятковци
78313,с. Цвятово
78327,с. Цегриловци
78330,с. Целина
78344,с. Ценино
78358,с. Ценович
78361,с. Ценово
78375,с. Ценово
78389,с. Цепераните
78392,с. Церетелево
78402,с. Церецел
78416,с. Церковски
78428,с. Церова кория
78433,с. Церовец
78447,с. Церовица
78450,с. Церовище
78464,с. Церово
78478,с. Церово
78481,с. Церово
78495,с. Циклово
78505,с. Цирка
78519,с. Цонево
78536,с. Цонковци
78543,с. Црешново
78553,с. Цръклевци
78567,с. Црънча
78570,с. Црънча
78584,с. Църварица
78598,с. Цървена ябълка
78608,с. Цървендол
78611,с. Цървеняно
78625,с. Цървище
78639,с. Църква
78642,с. Църквица
78656,с. Църквица
78669,с. Църквище
80011,с. Чавдар
80025,с. Чавдар
80039,с. Чавдарци
80042,с. Чавдарци
80056,с. Чавеи
80065,с. Чавка
80073,с. Чайка
80087,с. Чайка
80090,с. Чакаларово
80100,с. Чакали
80114,с. Чакалите
80128,с. Чакалци
80131,с. Кременец
80145,с. Чал
80159,с. Чала
80162,с. Чалъкови
80176,с. Боровица
80193,с. Чамла
80203,с. Царски извор
80217,с. Чарган
80220,с. Чарда
80248,с. Чеганци
80251,с. Чеканец
80265,с. Чеканец
80279,с. Чеканци
80282,с. Чеканчево
80296,с. Сини рид
80306,с. Челник
80311,с. Челопек
80323,с. Челопеч
80340,с. Челопечене
80354,с. Челюстница
80368,с. Чемиш
80371,гр. Чепеларе
80385,с. Чепино
80399,с. Чепинци
80409,с. Чепинци
80412,с. Чеплетен
80426,с. Чепърлинци
80437,с. Червен
80443,с. Червен
80457,с. Червена
80460,с. Червена вода
80474,с. Червенаково
80488,с. Червена могила
80491,с. Червен брег
80501,гр. Червен бряг
80515,с. Червенковци
80529,с. Червенци
80532,с. Черганово
80546,с. Черенча
80552,с. Черепово
80563,с. Череша
80594,с. Черешица
80604,с. Черешките
80618,с. Черешница
80635,с. Черешовица
80649,с. Черешово
80652,с. Черешово
80666,с. Черешово
80678,с. Черешовска река
80683,с. Черкаски
80697,с. Черковица
80707,с. Черковище
80710,с. Черковна
80724,с. Черковна
80738,с. Черковна
80741,с. Черковна
80755,с. Черково
80769,с. Черна
80772,с. Черна
80786,с. Черна вода
80793,с. Черна гора
80813,с. Черна могила
80827,с. Черна могила
80830,с. Черна нива
80844,с. Черна скала
80861,с. Чернево
80889,с. Черневци
80892,с. Черни бряг
80902,с. Черни Вит
80916,с. Черни връх
80933,с. Черни връх
80950,с. Черни връх
80964,с. Чернигово
80978,с. Черни дял
80981,с. Черни Осъм
80995,с. Черни рид
81006,с. Черница
81013,с. Черниче
81027,с. Черничево
81030,с. Черничево
81044,с. Черничино
81058,с. Черновръх
81061,с. Черноглавци
81075,с. Черногор
81089,с. Черногорово
81092,с. Черногорово
81102,с. Черноград
81116,с. Чернодъб
81121,с. Чернозем
81133,с. Черноземен
81147,с. Чернокапци
81150,с. Чернолик
81178,гр. Черноморец
81181,с. Черноморци
81195,с. Черноок
81205,с. Чернооки
81219,с. Чернооково
81222,с. Чернооково
81236,с. Черноочене
81247,с. Черно поле
81253,с. Черньово
81267,с. Черньовци
81270,с. Честименско
81284,с. Четирци
81308,с. Чехларе
81325,с. Чешлянци
81339,с. Чешма
81342,с. Чешнегирово
81356,с. Чибаовци
81362,с. Чилик
81373,с. Чилнов
81387,с. Чинтулово
81390,гр. Чипровци
81400,с. Чирен
81414,гр. Чирпан
81428,с. Чистово
81431,с. Читаковци
81459,с. Чифлик
81462,с. Чифлик
81476,с. Чифлик
81493,с. Чичево
81503,с. Чичил
81517,с. Чобанка
81520,с. Чокманово
81534,с. Чокоба
81548,с. Чомаково
81551,с. Чомаковци
81565,с. Чорбаджийско
81579,с. Чорул
81582,с. Чубра
81596,с. Чубрика
81606,с. Чудинци
81619,с. Чудомир
81623,с. Чуйпетлово
81637,с. Тодорчета
81640,с. Чукарка
81654,с. Чукарово
81668,с. Чуката
81685,с. Чукилите
81699,с. Чуковезер
81709,с. Чуковец
81712,с. Чуковец
81726,с. Чуково
81734,с. Чуково
81743,с. Стражец
81757,с. Чупрене
81760,с. Чурек
81774,с. Чурен
81788,с. Чурилово
81791,с. Чуричени
81801,с. Чурка
81815,с. Чуруково
81829,с. Чучулига
81832,с. Чучулигово
81850,с. Черна Места
81863,с. Чолакова
81904,с. Чарково
81918,с. Червена локва
81921,с. Червена скала
81935,с. Черешка
81952,с. Черна гора
81966,с. Черник
81975,с. Чоба
83017,гр. Шабла
83020,с. Шаново
83034,с. Шарани
83048,с. Шаренска
83051,с. Шарково
83082,с. Шатрово
83106,с. Шейново
83123,с. Шереметя
83137,с. Дъбовица
83154,с. Шиварово
83168,с. Шиливери
83171,с. Шилковци
83185,с. Шипикова махала
83199,гр. Шипка
83209,с. Шипковица
83212,с. Шипково
83226,с. Шипок
83239,с. Шипот
83243,с. Шипочане
83257,с. Шипочано
83260,с. Шипчените
83274,с. Широка лъка
83288,с. Широка поляна
83291,с. Широки дол
83301,с. Широково
83315,с. Широко поле
83329,с. Шишенци
83332,с. Шишковица
83354,с. Шишковци
83363,с. Цар Шишманово
83377,с. Шишманово
83380,с. Шишманци
83394,с. Шияково
83404,с. Шкорпиловци
83418,с. Шодековци
83421,с. Алендарова
83435,с. Шопите
83449,с. Шопци
83452,с. Шубеци
83466,с. Шума
83497,с. Шумата
83510,гр. Шумен
83524,с. Шуменци
83538,с. Шумнатица
83555,с. Шушня
83586,с. Шемшево
84019,с. Щерна
84022,с. Щипско
84036,с. Щит
84049,с. Щръклево
84067,с. Щърково
85010,с. Ъглен
86012,с. Югово
86026,с. Юделник
86030,с. Върхари
86043,с. Юлиево
86057,с. Юнак
86060,с. Юнаци
86074,с. Юнаците
86088,с. Юнец
86091,с. Юпер
86101,с. Юруково
86115,с. Юндола
87014,гр. Ябланица
87028,с. Ябланица
87031,с. Ябланово
87059,с. Ябълковец
87062,с. Ябълково
87076,с. Ябълково
87081,с. Ябълковци
87093,с. Ябълчево
87103,с. Ябълчени
87117,с. Явор
87120,с. Яворец
87134,с. Яворница
87148,с. Яворовец
87165,с. Яворово
87179,с. Яврово
87182,с. Яворово
87206,с. Ягнило
87212,с. Ягода
87223,с. Ягодина
87237,с. Ягодово
87240,с. Ягодово
87254,с. Яздач
87271,с. Язовец
87285,с. Яким Груево
87299,с. Якимово
