,0
пребит,1
фелдшер,1
брадва,1
сълзи,1
имаше,1
тършуване,1
следи,1
казанлъшко,1
излизане,1
колоните,1
ръкопляскания,1
желев,1
желю,1
кмет,1
строи,1
хотел,1
лист,1
струма,1
лиши,1
чиновническа,1
къро,1
банско,1
разстрела,1
юар,1
пострадалата,1
бабичка,1
лигава,1
лекарите,1
прешлен,1
счупен,1
наред,1
изкоп,1
приеха,1
паднала,1
лекарска,1
четене,1
хладнокръвен,1
национален,1
лъчезарна,1
шева,1
дочева,1
милка,1
възмущение,1
гняв,1
хвърчащият,1
хартия,1
началници,1
оглави,1
техниката,1
работата,1
повреда,1
прегази,1
тир,1
помогнат,1
рисуват,1
драгичево,1
загинали,1
погубиха,1
изпреварване,1
неправилно,1
възраст,1
пенсионната,1
изравняването,1
кнсб,1
роднина,1
пребити,1
потресе,1
суходолска,1
намерен,1
роми,1
паунда,1
поспориха,1
изстрели,1
брадви,1
земеделие,1
сравнение,1
двойно,1
манастир,1
седмици,1
разпознаха,1
бандит,1
обезвредила,1
безнадежден,1
управляващите,1
повикване,1
разходи,1
гола,1
запор,1
кметът,1
заплашва,1
чез,1
метри,1
проститутка,1
пълна,1
повторил,1
купи,1
заеми,1
теглила,1
гугушева,1
румънци,1
регистрирала,1
глоби,1
мисли,1
излъга,1
обесена,1
задържаните,1
петков,1
живя,1
разтърси,1
рпу,1
мистериозна,1
върнаха,1
женски,1
участва,1
чората,1
недопустимост,1
съден,1
експолицай,1
завърши,1
очи,1
вързани,1
държаха,1
книжка,1
отнета,1
водач,1
причинен,1
банда,1
бремен,1
прокурори,1
знамето,1
наряза,1
безработна,1
бърза,1
управление,1
полицейско,1
седмица,1
втора,1
ахматово,1
иванов,1
клипа,1
арестувания,1
заплаши,1
боец,1
истински,1
обирджия,1
банковия,1
бягството,1
осуетила,1
касиерката,1
ведомствено,1
напусне,1
принуждават,1
президент,1
честно,1
майор,1
починалия,1
убият,1
темида,1
изправя,1
всъщност,1
доклада,1
посочената,1
шанс,1
въздух,1
спасителна,1
снима,1
настояват,1
силистренско,1
гларусите,1
яснота,1
гонят,1
сачми,1
пластмасов,1
пистолетът,1
младежа,1
кюстендилско,1
