,0
бургаската,21
определени,21
охрана,21
тереза,21
специалист,21
експертите,21
тръгна,20
стоянова,20
терзиев,20
шофиране,20
фрактури,20
спасителна,20
негова,20
задържаните,20
кратко,20
червено,20
изрази,20
дървета,20
спешност,20
стаж,20
седмицата,20
красимир,20
иначе,20
радостина,20
телесни,20
искането,20
благодаря,20
моли,20
нуждае,20
годишни,20
жилищен,20
трето,20
пълна,20
училищата,20
ромски,20
чантата,20
шофьорите,20
обвинява,20
определи,20
измами,20
изпрати,20
знаели,20
европейския,20
българското,20
установяване,20
днк,20
политика,20
анимус,20
загубили,20
виждали,20
черна,20
пенсия,20
обяснила,20
евгения,20
шамар,20
блъснато,20
изглежда,20
цар,20
нанасяне,20
болестта,20
влязъл,20
мисли,20
раздели,20
изпратен,20
центрове,20
информира,20
установен,20
цветя,20
дишане,20
форма,20
десет,20
обяснил,20
разбрал,20
сигурно,20
паднали,20
настанен,20
задължително,20
районното,20
руп,20
предната,20
трупа,20
желанието,20
запази,20
венцислав,20
конвенцията,20
отказ,20
сигнализира,20
говорим,20
километър,20
мотив,20
прегази,20
вера,20
процента,20
броят,20
съпричастност,20
бряг,20
ясни,20
части,20
факт,20
исках,20
председателя,20
димитровград,20
разговаря,20
стефанка,20
гара,20
миглена,20
разбере,20
виновни,20
съществува,20
залата,20
вариант,20
произшествие,20
правото,20
парк,20
донор,20
причинена,20
особена,20
намерение,20
влезли,20
кафяви,20
румен,20
клуб,20
непознат,20
нападнал,20
напуска,20
лилия,20
загубил,19
паоло,19
случват,19
частна,19
огледа,19
местността,19
отцепен,19
идеята,19
разлог,19
мозъка,19
относно,19
болни,19
статистика,19
връх,19
европейска,19
аутопсията,19
протести,19
спор,19
виждат,19
направиха,19
решила,19
пневмония,19
искаше,19
тръгне,19
тоест,19
детските,19
липсва,19
малолетни,19
сблъсък,19
процедурата,19
младост,19
бизнес,19
доц,19
струва,19
откриха,19
шествие,19
павел,19
деси,19
нападение,19
споделят,19
почивка,19
член,19
мариана,19
непрекъснато,19
годините,19
нататък,19
персонала,19
назад,19
малкия,19
участва,19
семерджиев,19
напред,19
прокурорът,19
обявиха,19
магистратите,19
приет,19
усилия,19
ботев,19
владимир,19
маса,19
възможността,19
познат,19
софийски,19
редица,19
можеш,19
пътници,19
поискаха,19
брой,19
боскос,19
следващата,19
радва,19
изпитателен,19
знак,19
опитват,19
касае,19
излязат,19
разрешение,19
патрул,19
банята,19
напуснал,19
изпълнение,19
ребра,19
европейски,19
имената,19
докаже,19
дрехите,19
живеем,19
език,19
можете,19
кръстева,19
управлението,19
стигна,19
хвърли,19
връзката,19
екатерина,19
човешки,19
медицинско,19
пишат,19
гражданка,19
обадил,19
гърдата,19
отишла,19
свободно,19
свърже,19
количество,19
гешев,19
грижите,19
обичам,19
усложнения,19
сърце,19
факта,19
автомобилите,19
глава,19
шията,19
моста,19
установяват,19
ясен,18
предимство,18
разделени,18
шарков,18
жив,18
купува,18
приятеля,18
мълчание,18
полицая,18
болен,18
отбелязва,18
линията,18
бел,18
христов,18
четвърта,18
големите,18
инстанция,18
обществено,18
българи,18
лазаров,18
ход,18
станка,18
хотел,18
животното,18
извършват,18
повреди,18
участвали,18
държави,18
опитали,18
посещават,18
виктор,18
проверки,18
разбрали,18
телк,18
репортерът,18
гоце,18
транспортирано,18
делчев,18
пожарна,18
тъмно,18
статистиката,18
отричат,18
пострадалият,18
адвокатите,18
маргарита,18
интереси,18
радост,18
събрание,18
малките,18
роднина,18
диабет,18
елеонора,18
неин,18
успешно,18
видео,18
александров,18
тоя,18
привлечен,18
пилот,18
отглежда,18
миналия,18
силна,18
материали,18
необходимите,18
откъде,18
експерт,18
пътят,18
дейности,18
лична,18
отказали,18
получили,18
вътрешният,18
чието,18
