,0
лошо,27
плати,27
излязъл,27
приемат,27
ахмед,27
знаем,27
адреса,27
спаси,27
президент,27
спокойно,27
илиян,27
обявена,27
моите,27
оряховица,27
кажат,27
показа,27
съжалява,27
лесно,27
малки,27
период,27
взима,27
непълнолетни,27
техните,27
пенсията,27
улиците,27
снимки,27
обвиняемата,27
изяснява,27
оттогава,27
реката,27
националния,27
постоянен,27
добра,27
номер,27
изнасилване,27
откаран,27
валентина,27
вълна,27
искал,27
инспектор,27
съдебен,27
количка,27
морето,27
попова,27
някакви,27
дала,27
задържа,27
хил,27
светофар,26
реанимацията,26
бяхме,26
магазин,26
оставила,26
подобен,26
съдия,26
организация,26
грип,26
вярва,26
ученичката,26
откарано,26
реших,26
партия,26
неправилно,26
партията,26
леко,26
постоянна,26
обед,26
щом,26
източници,26
цяла,26
антония,26
опитва,26
потърси,26
наложило,26
здравното,26
нямало,26
задната,26
вид,26
услуги,26
свой,26
нанесъл,26
направя,26
поясни,26
контакт,26
осъди,26
моето,26
приятелите,26
призова,26
плаща,26
комисията,26
косата,26
свети,26
поискал,26
тия,26
учителите,26
илиев,26
мене,26
влака,26
самолета,26
възрастните,26
катерина,26
парламента,26
започнал,26
говорител,26
спирката,26
пита,26
студент,26
говорят,26
пазар,25
решили,25
контузия,25
извършеното,25
албена,25
починал,25
чак,25
частен,25
диагноза,25
системно,25
шефът,25
процедура,25
камерите,25
джип,25
камера,25
градска,25
щастие,25
задържането,25
подлежи,25
третия,25
общински,25
нашето,25
университет,25
криминални,25
несъобразена,25
виктория,25
страда,25
искала,25
участие,25
младежът,25
тръгнали,25
медицина,25
детски,25
участък,25
значи,25
второ,25
мнение,25
липса,25
бившата,25
започне,25
успя,25
пътищата,25
направили,25
мартин,25
настаняване,25
тежкия,25
молба,25
пресичала,25
държавното,25
психолози,25
доктор,25
звъни,25
държавната,25
студентка,25
пребита,25
загубила,25
близък,25
поведението,25
гледам,25
стреля,25
вас,25
отношения,25
девет,25
денонощие,25
началникът,25
мъртва,25
скандали,25
стаята,25
софийския,25
тръгнал,25
реагира,25
впоследствие,25
лявата,24
жители,24
дядо,24
минават,24
крие,24
установява,24
трансплантация,24
измамници,24
сто,24
губят,24
приема,24
сложи,24
започнало,24
казала,24
собственика,24
раждането,24
критично,24
бой,24
маринов,24
софийският,24
настоява,24
обувки,24
предвид,24
тече,24
районна,24
ръст,24
обстоятелствата,24
отишъл,24
обжалване,24
кремена,24
разбрах,24
щети,24
александра,24
отказала,24
навсякъде,24
държи,24
лекарства,24
мирослав,24
наложена,24
обжалва,24
приключи,24
столичното,24
покаже,24
страхуват,24
палата,24
темата,24
районният,24
метри,24
обвиняемия,24
ама,24
терасата,24
агресивен,24
загиналите,24
ръце,24
районът,24
известен,24
габрово,24
дълга,24
магазина,24
товарен,24
съседка,23
ангелова,23
събрани,23
нейният,23
понеже,23
възникнал,23
смолян,23
нека,23
клип,23
директорката,23
селата,23
яке,23
обстоятелства,23
изтъкна,23
спрял,23
идват,23
кабинета,23
тракия,23
някакво,23
установили,23
разполага,23
среда,23
внезапно,23
тяхната,23
безопасност,23
пристигнали,23
събраха,23
извършване,23
автобусна,23
връщат,23
стари,23
карат,23
президента,23
политически,23
учениците,23
секунди,23
чули,23
кампанията,23
известно,23
съучениците,23
сдс,23
разпит,23
кого,23
правя,23
подават,23
ктб,23
единственото,23
опасен,23
готова,23
атанас,23
стоянка,23
рана,23
обект,23
попита,23
престъпна,23
получил,23
директора,23
бяга,23
образование,23
усилията,23
прибира,23
добрев,23
счупена,23
правила,23
оградата,23
влизат,23
правосъдието,23
трета,23
братя,23
спешната,23
колите,23
мая,23
болна,22
пътниците,22
сексуално,22
кристина,22
труда,22
характер,22
сериозен,22
хода,22
прибере,22
страхува,22
окончателно,22
нели,22
чува,22
червен,22
специалисти,22
пожарникари,22
личния,22
роди,22
основните,22
кооперация,22
пожела,22
екипите,22
проблемите,22
степен,22
повдигнати,22
подобна,22
медицинската,22
викам,22
кръвна,22
тежките,22
любомир,22
имота,22
приемно,22
майки,22
използва,22
пристигнал,22
мъчителен,22
постъпил,22
телефонна,22
задържания,22
виновна,22
бори,22
пристига,22
виждала,22
виолета,22
познават,22
проверява,22
калина,22
проведе,22
отидох,22
малък,22
база,22
пробите,22
получат,22
живеел,22
намират,22
раните,22
снежана,22
борбата,22
основата,22
редовно,22
такси,22
готови,22
дъжд,22
гората,22
бъда,22
виждам,22
последното,22
допълнително,22
жестокото,22
симеонов,22
отказал,22
съзнание,22
власт,22
участниците,22
взе,22
рядко,22
сблъсъка,22
болки,22
реална,22
дъщерите,22
правим,22
ивайло,22
дошла,22
тодорова,22
шосе,22
бутилка,22
скоростта,22
интервю,22
преби,22
ремонт,22
парка,22
мездра,22
пуснат,22
нанесени,22
обърна,22
жестокост,21
паднал,21
охрана,21
убие,21
разказаха,21
стойност,21
застане,21
протестиращите,21
труп,21
очакват,21
принудена,21
взето,21
иззети,21
памет,21
мост,21
здравната,21
определени,21
казали,21
напрежение,21
рязко,21
мотивът,21
освободена,21
тема,21
лом,21
започнаха,21
бургаската,21
подал,21
изцяло,21
цели,21
организирана,21
сочат,21
управител,21
убити,21
коя,21
съответно,21
мечката,21
тереза,21
отколкото,21
грижа,21
стои,21
нарушение,21
районен,21
полицейското,21
стоян,21
дела,21
надява,21
останала,21
официално,21
снимката,21
ами,21
видими,21
леля,21
чакат,21
психологът,21
експертите,21
изчезнала,21
купи,21
завод,21
употребил,21
излизат,21
мъртво,21
специалист,21
долара,21
версията,21
ударена,21
участъка,21
дойдоха,21
истанбулската,21
познава,21
пожарникарите,21
останали,21
съгласие,21
обяснения,21
взели,21
първоначален,21
компания,21
досъдебното,21
илиева,21
животни,21
издирват,21
криминалистите,21
негов,21
бнр,21
събират,21
негови,21
неизвестен,21
наркотични,21
момченце,21
установен,20
изрази,20
председателя,20
съществува,20
терзиев,20
исках,20
пенсия,20
форма,20
спасителна,20
блъснато,20
венцислав,20
анимус,20
вера,20
мотив,20
спешност,20
разбере,20
иначе,20
виновни,20
обяснил,20
трупа,20
десет,20
шофиране,20
нападнал,20
сигнализира,20
жилищен,20
районното,20
руп,20
центрове,20
негова,20
изпрати,20
конвенцията,20
раздели,20
парк,20
красимир,20
запази,20
радостина,20
черна,20
европейския,20
политика,20
шофьорите,20
стоянова,20
бряг,20
разбрал,20
нанасяне,20
моли,20
сигурно,20
задължително,20
непознат,20
стефанка,20
причинена,20
телесни,20
особена,20
гара,20
днк,20
румен,20
отказ,20
виждали,20
обяснила,20
влязъл,20
шамар,20
лилия,20
части,20
километър,20
фрактури,20
правото,20
произшествие,20
изглежда,20
паднали,20
искането,20
кафяви,20
евгения,20
знаели,20
настанен,20
стаж,20
загубили,20
мисли,20
тръгна,20
клуб,20
влезли,20
обвинява,20
седмицата,20
информира,20
ромски,20
цар,20
цветя,20
трето,20
предната,20
изпратен,20
говорим,20
факт,20
определи,20
димитровград,20
болестта,20
нуждае,20
напуска,20
разговаря,20
измами,20
дишане,20
желанието,20
процента,20
установяване,20
ясни,20
училищата,20
донор,20
намерение,20
залата,20
пълна,20
благодаря,20
българското,20
миглена,20
прегази,20
годишни,20
броят,20
червено,20
дървета,20
съпричастност,20
чантата,20
вариант,20
задържаните,20
глава,19
поискаха,19
напуснал,19
опитват,19
брой,19
семерджиев,19
болни,19
деси,19
дрехите,19
усложнения,19
можеш,19
медицинско,19
ботев,19
решила,19
нататък,19
свободно,19
обадил,19
владимир,19
огледа,19
участва,19
познат,19
боскос,19
напред,19
редица,19
персонала,19
пишат,19
виждат,19
сблъсък,19
пътници,19
банята,19
нападение,19
софийски,19
възможността,19
спор,19
приет,19
идеята,19
факта,19
разрешение,19
радва,19
гърдата,19
мариана,19
живеем,19
член,19
знак,19
случват,19
обичам,19
статистика,19
маса,19
павел,19
годините,19
назад,19
мозъка,19
почивка,19
количество,19
можете,19
споделят,19
европейска,19
връх,19
излязат,19
протести,19
прокурорът,19
детските,19
сърце,19
местността,19
патрул,19
частна,19
автомобилите,19
човешки,19
следващата,19
кръстева,19
екатерина,19
процедурата,19
изпитателен,19
магистратите,19
моста,19
пневмония,19
липсва,19
малкия,19
младост,19
управлението,19
загубил,19
шествие,19
грижите,19
тоест,19
език,19
гражданка,19
аутопсията,19
европейски,19
искаше,19
паоло,19
непрекъснато,19
разлог,19
ребра,19
установяват,19
тръгне,19
връзката,19
докаже,19
касае,19
кратко,19
имената,19
откриха,19
хвърли,19
бизнес,19
малолетни,19
отишла,19
струва,19
отцепен,19
усилия,19
свърже,19
доц,19
изпълнение,19
шията,19
направиха,19
стигна,19
гешев,19
обявиха,19
относно,19
огъня,18
българка,18
наем,18
обръща,18
обществено,18
дневен,18
повреди,18
отказали,18
пилот,18
съседът,18
малките,18
важното,18
новината,18
самите,18
телк,18
гоце,18
пожарна,18
лекарско,18
разделени,18
отглежда,18
мълчание,18
елеонора,18
чието,18
щетите,18
пътят,18
бел,18
държави,18
необходимо,18
теб,18
ходят,18
участвали,18
силна,18
приятеля,18
опитали,18
получили,18
самолет,18
познавам,18
работила,18
трупът,18
създава,18
посещават,18
неговият,18
пострадалият,18
администрация,18
сливенската,18
ваксина,18
делчев,18
организацията,18
животното,18
затруднено,18
например,18
сектор,18
болен,18
решения,18
месечно,18
шарков,18
гарата,18
виктор,18
тъмно,18
настъпила,18
отбраната,18
отричат,18
зле,18
статистиката,18
репортерът,18
жив,18
инстанция,18
неин,18
отбелязва,18
постанови,18
тоя,18
убитото,18
радост,18
материали,18
адвокатите,18
